uni_id,course_name,title,authors,publication_year,resource_type,field_of_education
2, principles of environmental impact assessment ,introduction to environmental impact assessment principles and procedures process practice and prospects,johnglasson,1994.0,book,health
2, principles of environmental impact assessment ,an ecological framework for environmental impact assessment in canada,gordonbeanlands,1983.0,governmentpublication,health
2, principles of environmental impact assessment ,resource depletion impact assessment by consequence analysis impacts of a natural gas scarcity in australia,shaunrimos,2015.0,thesis,health
2, public sector management ,canadian public administration bibliography = administration publique canadienne bibliographie,wgrasham,1972.0,book,society
2, language for learning and teaching ,the adventures of pinocchio,carlocollodi,1880.0,book,society
2, language for learning and teaching ,the cambridge encyclopedia of language,davidcrystal,1900.0,book,society
2, language for learning and teaching ,improving reading and reading engagement in the 21st century international research and innovation,brendanbartlett,2017.0,book,society
2, land and water management ,soil science society of america journals on cd rom,sciencesoil,2003.0,book,society
2, land and water management ,advances in agronomy edited by donald l sparks,donaldsparks,1949.0,book,society
2, land and water management ,nutrient availability chemical and biological aspects,bioavailability,1989.0,conferenceproceedings,society
2, land and water management ,applied hydrogeology,cfetter,1980.0,book,society
2, land and water management ,groundwater science,charlesfitts,2002.0,book,society
2, land and water management ,land capability assessment methodology for rural residential development and associated agricultural land uses,mwells,1989.0,book,society
2, personality and performance ,personality theories and modelsan overview,gregoryboyle,2008.0,book,IT
2, personality and performance ,testing people at work competencies in psychometric testing,mikesmith,2005.0,book,society
2, personality and performance ,personality antecedents of adolescent leader behaviour the moderating role of parents peers and teachers,chelseajennifer,2021.0,thesis,society
2, personality and performance ,essentials of career interest assessment,jeffreyprince,2000.0,book,society
2, personality and performance ,beauty and attractiveness implications for advertising self evaluation and product choice,niveszubcevic,2010.0,thesis,commerce
2, foundations of business law ,business and the law,andrewterry,2005.0,book,society
2, foundations of business law ,business law for business students,davidparker,2004.0,book,society
2, leadership in health care ,advances in psychology research alexandra m columbus editor,alexandracolumbus,2006.0,book,society
2, culture and religion in asia ,symbolism and cognition ii,ethnologicalamerican,1982.0,book,society
2, culture and religion in asia ,identity practices of african female international students in australia gender race and education,kamuyugrace,2017.0,thesis,society
2, culture and religion in asia ,trans himalayan linguistics,thomasowensmith,2014.0,book,society
2, approaches to the study of religion ,the network community governance ideology and the third way in politics,christopherscanlon,2002.0,thesis,society
2, approaches to the study of religion ,crime reason and history a critical introduction to criminal law,alannorrie,1993.0,book,arts
2, approaches to the study of religion ,the invention of world religions or how european universalism was preserved in the language of pluralism,tomokomasuzawa,2005.0,book,society
2, crime science ,applied cognitive psychology a textbook,douglasherrmann,2005.0,book,society
2, crime science ,tropical odyssey ; of a pioneer social worker in north queensland,joanreid,1996.0,book,society
2, crime science ,the effects of unresolved trauma and identity feedback on counsellor misconduct and malpractice,davidpaul,2017.0,thesis,society
2, crime science ,reproductive regulation in socialist yugoslavia a social and cultural history,bogdanbranka,2020.0,thesis,arts
2, project in creative writing ,the norton anthology of american literature,ninabaym,1979.0,book,arts
2, project in creative writing ,the collected stories of lydia davis,lydiadavis,2009.0,book,arts
2, project in creative writing ,narrative,paulcobley,2000.0,book,arts
2, project in creative writing ,the bohemians,annepelleport,2010.0,book,arts
2, design thinking tools ,life cycle assessment of metals issues and research directions proceedings of the international workshop on life cycle assessment and metals montréal canada 15 17 april 2002,workshopinternational,2005.0,conferenceproceedings,arts
2, culture and religion in asia ,perfect order recognizing complexity in bali,johnlansing,2006.0,book,society
2, culture and religion in asia ,confusion grows from the barrel of a gun the communist party of the philippines,davidglanz,2001.0,thesis,arts
2, culture and religion in asia ,asian ritual systems syncretisms and ruptures,andrewstrathern,2005.0,book,society
